time,type
2020/1/24,BID
2020/1/24,ACCEPT_BID
2020/1/24,BID
2020/1/24,BID
2020/1/24,ACCEPT_BID
2020/1/24,BID
2020/1/24,CANCEL_BID
2020/1/24,BID
2020/1/24,ACCEPT_BID
2020/1/24,SALE_PRICE_SET
2020/1/24,ACCEPT_BID
2020/1/24,SALE_PRICE_SET
2020/1/24,ACCEPT_BID
2020/1/24,SALE_PRICE_SET
2020/1/24,BID
2020/1/24,CANCEL_BID
2020/1/24,BID
2020/1/24,TRANSFER
2020/1/24,ACCEPT_BID
2020/1/24,CANCEL_BID
2020/1/24,BID
2020/1/24,BID
2020/1/24,BID
2020/1/24,BID
2020/1/24,BID
2020/1/24,BID
2020/1/24,BID
2020/1/24,BID
2020/1/24,BID
2020/1/24,BID
2020/1/24,ACCEPT_BID
2020/1/24,SALE_PRICE_SET
2020/1/24,ACCEPT_BID
2020/1/24,BID
2020/1/24,BID
2020/1/24,BID
2020/1/24,SALE_PRICE_SET
2020/1/24,BID
2020/1/24,CANCEL_BID
2020/1/24,BID
2020/1/24,ACCEPT_BID
2020/1/24,BID
2020/1/24,CREATION
2020/1/24,BID
2020/1/24,CREATION
2020/1/24,ACCEPT_BID
2020/1/24,BID
2020/1/24,CREATION
2020/1/24,ACCEPT_BID
2020/1/24,BID
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,BID
2020/1/24,BID
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,CREATION
2020/1/24,BID
2020/1/24,CREATION
2020/1/24,SALE_PRICE_SET
2020/1/24,CREATION
2020/1/25,SALE
2020/1/25,TRANSFER
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,BID
2020/1/25,SALE_PRICE_SET
2020/1/25,TRANSFER
2020/1/25,BID
2020/1/25,SALE_PRICE_SET
2020/1/25,ACCEPT_BID
2020/1/25,CANCEL_BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,SALE_PRICE_SET
2020/1/25,ACCEPT_BID
2020/1/25,SALE
2020/1/25,SALE_PRICE_SET
2020/1/25,ACCEPT_BID
2020/1/25,SALE
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE
2020/1/25,SALE_PRICE_SET
2020/1/25,CANCEL_BID
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,BID
2020/1/25,SALE_PRICE_SET
2020/1/25,CANCEL_BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,SALE_PRICE_SET
2020/1/25,BID
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,BID
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,CANCEL_BID
2020/1/25,CANCEL_BID
2020/1/25,BID
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,CANCEL_BID
2020/1/25,SALE_PRICE_SET
2020/1/25,ACCEPT_BID
2020/1/25,BID
2020/1/25,ACCEPT_BID
2020/1/25,SALE_PRICE_SET
2020/1/25,BID
2020/1/25,CANCEL_BID
2020/1/25,BID
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,BID
2020/1/25,SALE_PRICE_SET
2020/1/25,CANCEL_BID
2020/1/25,ACCEPT_BID
2020/1/25,SALE
2020/1/25,BID
2020/1/25,SALE_PRICE_SET
2020/1/25,BID
2020/1/25,ACCEPT_BID
2020/1/25,BID
2020/1/25,ACCEPT_BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,CANCEL_BID
2020/1/25,BID
2020/1/25,CANCEL_BID
2020/1/25,CANCEL_BID
2020/1/25,ACCEPT_BID
2020/1/25,ACCEPT_BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,SALE_PRICE_SET
2020/1/25,BID
2020/1/25,ACCEPT_BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,BID
2020/1/25,ACCEPT_BID
2020/1/25,CREATION
2020/1/25,CREATION
2020/1/25,BID
2020/1/25,SALE_PRICE_SET
2020/1/25,CREATION
2020/1/25,SALE_PRICE_SET
2020/1/25,CREATION
2020/1/25,CREATION
2020/1/25,TRANSFER
2020/1/25,CREATION
2020/1/25,CREATION
2020/1/25,SALE_PRICE_SET
2020/1/25,BID
2020/1/25,CREATION
2020/1/25,CREATION
2020/1/25,CREATION
2020/1/25,CREATION
2020/1/25,CREATION
2020/1/25,CREATION
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,SALE_PRICE_SET
2020/1/25,CREATION
2020/1/25,CREATION
2020/1/26,SALE_PRICE_SET
2020/1/26,CANCEL_BID
2020/1/26,SALE_PRICE_SET
2020/1/26,SALE_PRICE_SET
2020/1/26,SALE_PRICE_SET
2020/1/26,CANCEL_BID
2020/1/26,BID
2020/1/26,ACCEPT_BID
2020/1/26,SALE_PRICE_SET
2020/1/26,SALE_PRICE_SET
2020/1/26,SALE_PRICE_SET
2020/1/26,SALE_PRICE_SET
2020/1/26,SALE_PRICE_SET
2020/1/26,SALE_PRICE_SET
2020/1/26,SALE_PRICE_SET
2020/1/26,SALE_PRICE_SET
2020/1/26,TRANSFER
2020/1/26,TRANSFER
2020/1/26,ACCEPT_BID
2020/1/26,ACCEPT_BID
2020/1/26,BID
2020/1/26,BID
2020/1/26,SALE_PRICE_SET
2020/1/26,SALE_PRICE_SET
2020/1/26,SALE_PRICE_SET
2020/1/26,BID
2020/1/26,TRANSFER
2020/1/26,SALE_PRICE_SET
2020/1/26,BID
2020/1/26,SALE_PRICE_SET
2020/1/26,SALE_PRICE_SET
2020/1/26,ACCEPT_BID
2020/1/26,ACCEPT_BID
2020/1/26,ACCEPT_BID
2020/1/26,SALE_PRICE_SET
2020/1/26,SALE_PRICE_SET
2020/1/26,ACCEPT_BID
2020/1/26,BID
2020/1/26,SALE_PRICE_SET
2020/1/26,CANCEL_BID
2020/1/26,SALE_PRICE_SET
2020/1/26,CANCEL_BID
2020/1/26,SALE
2020/1/26,BID
2020/1/26,ACCEPT_BID
2020/1/26,BID
2020/1/26,BID
2020/1/26,CANCEL_BID
2020/1/26,CANCEL_BID
2020/1/26,ACCEPT_BID
2020/1/26,BID
2020/1/26,ACCEPT_BID
2020/1/26,BID
2020/1/26,CANCEL_BID
2020/1/26,BID
2020/1/26,SALE_PRICE_SET
2020/1/26,ACCEPT_BID
2020/1/26,BID
2020/1/26,BID
2020/1/26,ACCEPT_BID
2020/1/26,ACCEPT_BID
2020/1/26,ACCEPT_BID
2020/1/26,BID
2020/1/26,SALE_PRICE_SET
2020/1/26,ACCEPT_BID
2020/1/26,SALE_PRICE_SET
2020/1/26,BID
2020/1/26,BID
2020/1/26,BID
2020/1/26,BID
2020/1/26,ACCEPT_BID
2020/1/26,ACCEPT_BID
2020/1/26,BID
2020/1/26,SALE
2020/1/26,BID
2020/1/26,SALE_PRICE_SET
2020/1/26,BID
2020/1/26,BID
2020/1/26,BID
2020/1/26,BID
2020/1/26,BID
2020/1/26,BID
2020/1/26,BID
2020/1/26,BID
2020/1/26,ACCEPT_BID
2020/1/26,BID
2020/1/26,SALE_PRICE_SET
2020/1/26,BID
2020/1/26,BID
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,BID
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,BID
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,SALE_PRICE_SET
2020/1/26,CREATION
2020/1/26,BID
2020/1/26,BID
2020/1/26,BID
2020/1/26,CREATION
2020/1/26,SALE_PRICE_SET
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,CREATION
2020/1/26,BID
2020/1/26,CREATION
2020/1/27,ACCEPT_BID
2020/1/27,BID
2020/1/27,BID
2020/1/27,BID
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,ACCEPT_BID
2020/1/27,BID
2020/1/27,ACCEPT_BID
2020/1/27,BID
2020/1/27,BID
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,BID
2020/1/27,BID
2020/1/27,BID
2020/1/27,CANCEL_BID
2020/1/27,ACCEPT_BID
2020/1/27,BID
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,BID
2020/1/27,CANCEL_BID
2020/1/27,BID
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,SALE_PRICE_SET
2020/1/27,BID
2020/1/27,ACCEPT_BID
2020/1/27,BID
2020/1/27,SALE_PRICE_SET
2020/1/27,CANCEL_BID
2020/1/27,SALE_PRICE_SET
2020/1/27,ACCEPT_BID
2020/1/27,BID
2020/1/27,TRANSFER
2020/1/27,ACCEPT_BID
2020/1/27,ACCEPT_BID
2020/1/27,BID
2020/1/27,SALE_PRICE_SET
2020/1/27,CANCEL_BID
2020/1/27,SALE_PRICE_SET
2020/1/27,BID
2020/1/27,BID
2020/1/27,ACCEPT_BID
2020/1/27,SALE_PRICE_SET
2020/1/27,CANCEL_BID
2020/1/27,BID
2020/1/27,BID
2020/1/27,SALE_PRICE_SET
2020/1/27,ACCEPT_BID
2020/1/27,ACCEPT_BID
2020/1/27,BID
2020/1/27,SALE_PRICE_SET
2020/1/27,BID
2020/1/27,CREATION
2020/1/27,CREATION
2020/1/27,BID
2020/1/27,BID
2020/1/27,CREATION
2020/1/27,CREATION
2020/1/27,ACCEPT_BID
2020/1/27,BID
2020/1/27,CREATION
2020/1/27,CREATION
2020/1/27,BID
2020/1/27,CREATION
2020/1/27,BID
2020/1/27,CREATION
2020/1/27,SALE_PRICE_SET
2020/1/27,BID
2020/1/27,BID
2020/1/27,BID
2020/1/27,BID
2020/1/27,CREATION
2020/1/27,BID
2020/1/27,BID
2020/1/27,CREATION
2020/1/27,CREATION
2020/1/27,BID
2020/1/27,CREATION
2020/1/27,CREATION
2020/1/27,CREATION
2020/1/27,CREATION
2020/1/27,BID
2020/1/27,BID
2020/1/27,CREATION
2020/1/27,BID
2020/1/27,BID
2020/1/27,BID
2020/1/27,BID
2020/1/27,BID
2020/1/27,CREATION
2020/1/27,CREATION
2020/1/27,CREATION
2020/1/28,SALE_PRICE_SET
2020/1/28,SALE_PRICE_SET
2020/1/28,CANCEL_BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,TRANSFER
2020/1/28,TRANSFER
2020/1/28,SALE_PRICE_SET
2020/1/28,CANCEL_BID
2020/1/28,SALE_PRICE_SET
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,SALE_PRICE_SET
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE
2020/1/28,BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,SALE_PRICE_SET
2020/1/28,BID
2020/1/28,BID
2020/1/28,TRANSFER
2020/1/28,SALE_PRICE_SET
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,SALE_PRICE_SET
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,SALE
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,SALE
2020/1/28,TRANSFER
2020/1/28,SALE_PRICE_SET
2020/1/28,CANCEL_BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,CANCEL_BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,ACCEPT_BID
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,SALE_PRICE_SET
2020/1/28,SALE_PRICE_SET
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,SALE_PRICE_SET
2020/1/28,TRANSFER
2020/1/28,SALE
2020/1/28,SALE_PRICE_SET
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE
2020/1/28,SALE_PRICE_SET
2020/1/28,SALE
2020/1/28,SALE_PRICE_SET
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,SALE_PRICE_SET
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,ACCEPT_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE_PRICE_SET
2020/1/28,SALE
2020/1/28,SALE_PRICE_SET
2020/1/28,ACCEPT_BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,TRANSFER
2020/1/28,ACCEPT_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,SALE
2020/1/28,SALE_PRICE_SET
2020/1/28,SALE_PRICE_SET
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,SALE
2020/1/28,SALE_PRICE_SET
2020/1/28,CANCEL_BID
2020/1/28,CANCEL_BID
2020/1/28,SALE_PRICE_SET
2020/1/28,ACCEPT_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,ACCEPT_BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,ACCEPT_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,CANCEL_BID
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,ACCEPT_BID
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,ACCEPT_BID
2020/1/28,BID
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,BID
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/28,CREATION
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,SALE
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,SALE
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,SALE
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,TRANSFER
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,TRANSFER
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,TRANSFER
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,TRANSFER
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,TRANSFER
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE
2020/1/29,BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,ACCEPT_BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,TRANSFER
2020/1/29,TRANSFER
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,SALE
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,SALE
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,CANCEL_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
2020/1/29,ACCEPT_BID
2020/1/29,SALE_PRICE_SET
2020/1/29,ACCEPT_BID
2020/1/29,BID
2020/1/29,CANCEL_BID
2020/1/29,BID
2020/1/29,SALE_PRICE_SET
2020/1/29,BID
2020/1/29,BID
2020/1/29,BID
